,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
2815,24Q119,2019,3,insufficient,increased,24Q119All Grades2019All Students,I.S. 119 THE GLENDALE,All Grades,All Students,927,612.1294556,115.0,12.40560913,179.0,19.30960083,262.0,28.26321411,371.0,40.02157593,633.0,68.28479004
2816,24Q125,2019,3,sufficient,increased,24Q125All Grades2019All Students,I.S. 125 THOM J. MCCANN WOODSIDE,All Grades,All Students,1359,604.1500854,225.0,16.55629158,389.0,28.62398911,418.0,30.75790977,327.0,24.06180954,745.0,54.81972122
2817,24Q128,2019,1,insufficient,same,24Q128All Grades2019All Students,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMEN",All Grades,All Students,638,614.4326172,45.0,7.053291321000001,115.0,18.02507782,192.0,30.09404373,286.0,44.82758713,478.0,74.92163086
2818,24Q143,2019,2,sufficient,same,24Q143All Grades2019All Students,P.S. 143 LOUIS ARMSTRONG,All Grades,All Students,709,588.1170654,286.0,40.33850479,240.0,33.85049438,154.0,21.72073364,29.0,4.090268135,183.0,25.81100082
2819,24Q153,2019,2,insufficient,decreased,24Q153All Grades2019All Students,P.S. 153 MASPETH ELEM,All Grades,All Students,591,604.0084839,109.0,18.44331551,160.0,27.07275772,196.0,33.16412735,126.0,21.31979752,322.0,54.48392487
2820,24Q199,2019,0,insufficient,same,24Q199All Grades2019All Students,P.S. 199 MAURICE A. FITZGERALD,All Grades,All Students,396,600.9822998,100.0,25.25252533,94.0,23.73737335,138.0,34.84848404,64.0,16.16161537,202.0,51.01010132
2821,24Q211,2019,0,abundant,same,24Q211All Grades2019All Students,ELM TREE ELEMENTARY SCHOOL,All Grades,All Students,149,598.0134277000001,33.0,22.14765167,52.0,34.899330140000004,55.0,36.91275024,9.0,6.040268421,64.0,42.953022
2822,24Q229,2019,2,insufficient,same,24Q229All Grades2019All Students,P.S. 229 EMANUEL KAPLAN,All Grades,All Students,675,605.9199829,101.0,14.9629631,178.0,26.37037086,235.0,34.81481552,161.0,23.85185242,396.0,58.66666794
2823,24Q239,2019,1,insufficient,same,24Q239All Grades2019All Students,P.S. 239,All Grades,All Students,233,596.1802368,61.0,26.1802578,69.0,29.61373329,75.0,32.18884277,28.0,12.01716709,103.0,44.20600891
2824,24Q290,2019,0,sufficient,same,24Q290All Grades2019All Students,A.C.E. ACADEMY FOR SCHOLARS AT THE GERALDINE FERRA,All Grades,All Students,250,607.9680176,34.0,13.60000038,57.0,22.79999924,89.0,35.59999847,70.0,28.0,159.0,63.59999847
2825,24Q305,2019,1,insufficient,same,24Q305All Grades2019All Students,LEARNERS AND LEADERS,All Grades,All Students,206,598.4271851,49.0,23.78640747,65.0,31.55339813,76.0,36.89320374,16.0,7.766990185,92.0,44.660194399999995
2826,24Q307,2019,0,sufficient,decreased,24Q307All Grades2019All Students,PIONEER ACADEMY,All Grades,All Students,425,594.0894165,126.0,29.64705849,155.0,36.47058868,127.0,29.88235283,17.0,4.0,144.0,33.88235474
2827,24Q311,2019,3,abundant,same,24Q311All Grades2019All Students,CORONA ARTS & SCIENCES ACADEMY,All Grades,All Students,745,592.6281738,285.0,38.2550354,256.0,34.36241531,145.0,19.46308708,59.0,7.919463157999999,204.0,27.38255119
2828,24Q330,2019,0,insufficient,decreased,24Q330All Grades2019All Students,HELEN M. MARSHALL SCHOOL,All Grades,All Students,322,593.397522,123.0,38.19875717,79.0,24.53416061,80.0,24.84472084,40.0,12.42236042,120.0,37.26708221
2829,24Q343,2019,0,sufficient,same,24Q343All Grades2019All Students,THE CHILDREN'S LAB SCHOOL,All Grades,All Students,156,600.2435912999999,27.0,17.30769157,43.0,27.56410217,68.0,43.58974457,18.0,11.53846169,86.0,55.12820435
2830,25Q020,2019,6,sufficient,same,25Q020All Grades2019All Students,P.S. 020 JOHN BOWNE,All Grades,All Students,497,602.8410644999999,93.0,18.71227455,144.0,28.97384262,173.0,34.80885315,87.0,17.50502968,260.0,52.31388474
2831,25Q021,2019,3,insufficient,same,25Q021All Grades2019All Students,P.S. 021 EDWARD HART,All Grades,All Students,605,607.0776977999999,99.0,16.36363602,129.0,21.32231331,229.0,37.85123825,148.0,24.46281052,377.0,62.31404877
2832,25Q022,2019,2,sufficient,decreased,25Q022All Grades2019All Students,P.S. 022 THOMAS JEFFERSON,All Grades,All Students,397,608.2468262,37.0,9.319899559,99.0,24.93702698,173.0,43.576828000000006,88.0,22.16624641,261.0,65.74307251
2833,25Q024,2019,0,insufficient,decreased,25Q024All Grades2019All Students,P.S. 024 ANDREW JACKSON,All Grades,All Students,536,607.2164307,75.0,13.9925375,126.0,23.50746346,205.0,38.24626923,130.0,24.25373077,335.0,62.5
2834,25Q025,2019,1,sufficient,same,25Q025All Grades2019All Students,I.S. 025 ADRIEN BLOCK,All Grades,All Students,967,609.3381347999999,117.0,12.09927654,196.0,20.26887321,277.0,28.64529419,377.0,38.98655701,654.0,67.6318512
2835,25Q029,2019,3,insufficient,decreased,25Q029All Grades2019All Students,P.S. 029 QUEENS,All Grades,All Students,328,602.625,57.0,17.37804794,94.0,28.65853691,114.0,34.75609589,63.0,19.20731735,177.0,53.96341324
2836,25Q032,2019,3,insufficient,same,25Q032All Grades2019All Students,P.S. 032 STATE STREET,All Grades,All Students,429,611.3496704,44.0,10.2564106,91.0,21.21212196,163.0,37.99533844,131.0,30.53613091,294.0,68.53147125
2837,25Q079,2019,2,insufficient,decreased,25Q079All Grades2019All Students,P.S. 079 FRANCIS LEWIS,All Grades,All Students,525,613.1866455,37.0,7.0476188660000005,100.0,19.04761887,217.0,41.33333206,171.0,32.57143021,388.0,73.90476227
2838,25Q107,2019,3,insufficient,decreased,25Q107All Grades2019All Students,P.S. 107 THOMAS A DOOLEY,All Grades,All Students,385,603.329895,65.0,16.88311768,100.0,25.97402573,155.0,40.25973892,65.0,16.88311768,220.0,57.1428566
2839,25Q120,2019,0,insufficient,decreased,25Q120All Grades2019All Students,P.S. 120 QUEENS,All Grades,All Students,429,601.8624877999999,91.0,21.21212196,109.0,25.40792465,163.0,37.99533844,66.0,15.38461494,229.0,53.37995148
2840,25Q129,2019,2,insufficient,same,25Q129All Grades2019All Students,P.S. 129 PATRICIA LARKIN,All Grades,All Students,519,607.8092651000001,60.0,11.56069374,124.0,23.89209938,215.0,41.425819399999995,120.0,23.12138748,335.0,64.54720306
2841,25Q130,2019,1,insufficient,increased,25Q130All Grades2019All Students,P.S. 130,All Grades,All Students,167,610.5928345,15.0,8.982035637000001,23.0,13.77245522,89.0,53.29341507,40.0,23.95209503,129.0,77.24550629
2842,25Q154,2019,1,insufficient,decreased,25Q154All Grades2019All Students,P.S. 154 QUEENS,All Grades,All Students,320,605.015625,49.0,15.3125,82.0,25.625,123.0,38.4375,66.0,20.625,189.0,59.0625
2843,25Q163,2019,1,sufficient,same,25Q163All Grades2019All Students,P.S. 163 FLUSHING HEIGHTS,All Grades,All Students,313,605.4696655,44.0,14.05750751,84.0,26.83706093,123.0,39.29712296,62.0,19.80830765,185.0,59.1054306
2844,25Q164,2019,0,insufficient,decreased,25Q164All Grades2019All Students,P.S. 164 QUEENS VALLEY,All Grades,All Students,431,604.0394287,69.0,16.00928116,123.0,28.53828239,143.0,33.17865372,96.0,22.27378273,239.0,55.45243454
2845,25Q165,2019,4,sufficient,same,25Q165All Grades2019All Students,P.S. 165 EDITH K. BERGTRAUM,All Grades,All Students,295,607.4067993,52.0,17.62711906,56.0,18.9830513,104.0,35.25423813,83.0,28.13559341,187.0,63.38983154
2846,25Q169,2019,1,insufficient,decreased,25Q169All Grades2019All Students,P.S. 169 BAY TERRACE,All Grades,All Students,183,602.5245972,35.0,19.12568283,53.0,28.96174812,67.0,36.6120224,28.0,15.30054665,95.0,51.91256714
2847,25Q184,2019,1,insufficient,decreased,25Q184All Grades2019All Students,P.S. 184 FLUSHING MANOR,All Grades,All Students,229,610.8209839,18.0,7.860261917000001,47.0,20.52401733,94.0,41.04803467,70.0,30.56768608,164.0,71.61572266
2848,25Q185,2019,3,sufficient,decreased,25Q185All Grades2019All Students,J.H.S. 185 EDWARD BLEEKER,All Grades,All Students,1436,608.0257568,237.0,16.504179,314.0,21.86629486,335.0,23.32869148,550.0,38.30083466,885.0,61.62952805
2849,25Q189,2019,2,insufficient,same,25Q189All Grades2019All Students,J.H.S. 189 DANIEL CARTER BEARD,All Grades,All Students,727,597.7647705,226.0,31.08665657,169.0,23.24621773,167.0,22.97111511,165.0,22.69601059,332.0,45.66712570000001
2850,25Q193,2019,4,insufficient,decreased,25Q193All Grades2019All Students,P.S. 193 ALFRED J. KENNEDY,All Grades,All Students,216,608.2407227000001,21.0,9.722222327999999,54.0,25.0,97.0,44.90740585,44.0,20.37037086,141.0,65.27777863
2851,25Q194,2019,0,insufficient,decreased,25Q194All Grades2019All Students,J.H.S. 194 WILLIAM CARR,All Grades,All Students,1195,607.7731934,180.0,15.06276131,306.0,25.60669518,276.0,23.09623337,433.0,36.23431015,709.0,59.33054352
2852,25Q200,2019,1,insufficient,same,25Q200All Grades2019All Students,P.S./M.S. 200 - THE MAGNET SCHOOL OF GLOBAL STUDIE,All Grades,All Students,312,603.8365478999999,52.0,16.66666603,79.0,25.32051277,116.0,37.17948532,65.0,20.83333397,181.0,58.012821200000005
2853,25Q201,2019,3,sufficient,decreased,25Q201All Grades2019All Students,P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESE,All Grades,All Students,189,599.7936401000001,48.0,25.39682579,44.0,23.28042412,70.0,37.037036900000004,27.0,14.28571415,97.0,51.32275009
2854,25Q209,2019,3,insufficient,decreased,25Q209All Grades2019All Students,P.S. 209 CLEARVIEW GARDENS,All Grades,All Students,228,611.6228027000001,14.0,6.140350819,52.0,22.80701828,93.0,40.78947449,69.0,30.2631588,162.0,71.05263519
2855,25Q214,2019,1,insufficient,decreased,25Q214All Grades2019All Students,P.S. 214 CADWALLADER COLDEN,All Grades,All Students,248,607.262085,36.0,14.51612949,56.0,22.58064461,96.0,38.70967865,60.0,24.1935482,156.0,62.90322495
2856,25Q219,2019,3,sufficient,increased,25Q219All Grades2019All Students,P.S. 219 PAUL KLAPPER,All Grades,All Students,341,605.2375488,51.0,14.95601177,86.0,25.21994209,118.0,34.6041069,86.0,25.21994209,204.0,59.82404709
2857,25Q237,2019,4,sufficient,same,25Q237All Grades2019All Students,I.S. 237,All Grades,All Students,1268,603.4069214,297.0,23.42271233,276.0,21.76656151,291.0,22.94952774,404.0,31.86119843,695.0,54.81072617
2858,25Q242,2019,1,insufficient,increased,25Q242All Grades2019All Students,P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOO,All Grades,All Students,57,609.6842041,3.0,5.263157845,14.0,24.56140327,30.0,52.63158035,10.0,17.54385948,40.0,70.17543793
2859,25Q244,2019,0,insufficient,increased,25Q244All Grades2019All Students,THE ACTIVE LEARNING ELEMENTARY SCHOOL,All Grades,All Students,75,614.6133423,2.0,2.6666667459999998,6.0,8.0,54.0,72.0,13.0,17.33333397,67.0,89.33333588
2860,25Q250,2019,1,insufficient,same,25Q250All Grades2019All Students,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,All Grades,All Students,335,596.6776123,95.0,28.35820961,109.0,32.53731155,81.0,24.17910385,50.0,14.92537308,131.0,39.10447693
2861,25Q252,2019,4,sufficient,decreased,25Q252All Grades2019All Students,"QUEENS SCHOOL OF INQUIRY, THE",All Grades,All Students,242,605.0247803,36.0,14.87603283,72.0,29.75206566,65.0,26.859504700000002,69.0,28.51239586,134.0,55.37190247
2862,25Q281,2019,1,sufficient,same,25Q281All Grades2019All Students,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,All Grades,All Students,279,612.5233154,23.0,8.243727684,58.0,20.78853035,77.0,27.59856606,121.0,43.36917496,198.0,70.96774292
2863,25Q285,2019,2,insufficient,decreased,25Q285All Grades2019All Students,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO,All Grades,All Students,230,608.6652222,26.0,11.30434799,55.0,23.91304398,70.0,30.43478203,79.0,34.34782791,149.0,64.78260803
2864,25Q294,2019,2,sufficient,same,25Q294All Grades2019All Students,BELL ACADEMY,All Grades,All Students,321,613.8660278,24.0,7.476635456,58.0,18.06853676,80.0,24.92211914,159.0,49.53271103,239.0,74.45482635
2865,25Q379,2019,1,insufficient,same,25Q379All Grades2019All Students,COLLEGE POINT COLLABORATIVE,All Grades,All Students,150,598.9466553,41.0,27.33333397,32.0,21.33333397,36.0,24.0,41.0,27.33333397,77.0,51.33333206
2866,25Q499,2019,0,insufficient,decreased,25Q499All Grades2019All Students,"THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TE",All Grades,All Students,324,614.4660644999999,18.0,5.555555344,53.0,16.358024599999997,119.0,36.72839355,134.0,41.35802460000001,253.0,78.08641815
2867,26Q018,2019,4,insufficient,same,26Q018All Grades2019All Students,P.S. 018 WINCHESTER,All Grades,All Students,314,610.5031738,31.0,9.872611046,61.0,19.42675209,131.0,41.71974564,91.0,28.98089218,222.0,70.70063782
2868,26Q026,2019,1,sufficient,increased,26Q026All Grades2019All Students,P.S. 026 RUFUS KING,All Grades,All Students,318,610.5723267000001,36.0,11.320755,62.0,19.49685478,126.0,39.62264252,94.0,29.559747700000003,220.0,69.18238831
2869,26Q031,2019,0,insufficient,decreased,26Q031All Grades2019All Students,P.S. 031 BAYSIDE,All Grades,All Students,230,608.2956542999999,25.0,10.86956501,52.0,22.60869598,92.0,40.0,61.0,26.52173996,153.0,66.52173615
2870,26Q041,2019,1,sufficient,same,26Q041All Grades2019All Students,P.S. 041 CROCHERON,All Grades,All Students,215,618.9627686000001,12.0,5.5813951489999996,24.0,11.162790300000001,78.0,36.27906799,101.0,46.97674561,179.0,83.2558136
2871,26Q046,2019,1,insufficient,same,26Q046All Grades2019All Students,P.S. 046 ALLEY POND,All Grades,All Students,233,613.3690796,18.0,7.72532177,40.0,17.16738129,95.0,40.77253342,80.0,34.33476257,175.0,75.1072998
2872,26Q067,2019,2,sufficient,same,26Q067All Grades2019All Students,J.H.S. 067 LOUIS PASTEUR,All Grades,All Students,918,617.1220093,48.0,5.228758335,138.0,15.03267956,222.0,24.18300629,510.0,55.55555725,732.0,79.73856354
2873,26Q074,2019,2,sufficient,same,26Q074All Grades2019All Students,J.H.S. 074 NATHANIEL HAWTHORNE,All Grades,All Students,1071,614.6601562999999,91.0,8.496731758,161.0,15.03267956,283.0,26.42390251,536.0,50.04668427,819.0,76.47058868
2874,26Q094,2019,2,insufficient,decreased,26Q094All Grades2019All Students,P.S. 094 DAVID D. PORTER,All Grades,All Students,160,616.8062744,2.0,1.25,26.0,16.25,67.0,41.875,65.0,40.625,132.0,82.5
2875,26Q098,2019,3,insufficient,same,26Q098All Grades2019All Students,P.S. 098 THE DOUGLASTON SCHOOL,All Grades,All Students,114,613.2631836,2.0,1.7543859480000001,20.0,17.54385948,62.0,54.38596344,30.0,26.31579018,92.0,80.70175171
2876,26Q115,2019,2,insufficient,same,26Q115All Grades2019All Students,THE JAMES J. AMBROSE SCHOOL,All Grades,All Students,345,615.6811522999999,23.0,6.666666508,53.0,15.36231899,126.0,36.52173996,143.0,41.44927597,269.0,77.97101593
2877,26Q133,2019,1,insufficient,same,26Q133All Grades2019All Students,P.S. 133 QUEENS,All Grades,All Students,247,609.6356201,23.0,9.311740875,56.0,22.67206383,102.0,41.29554749,66.0,26.72064781,168.0,68.01619720000001
2878,26Q158,2019,2,sufficient,same,26Q158All Grades2019All Students,M.S. 158 MARIE CURIE,All Grades,All Students,992,613.4929199,103.0,10.38306427,193.0,19.45564461,209.0,21.0685482,487.0,49.09274292,696.0,70.16129303
2879,26Q159,2019,4,insufficient,decreased,26Q159All Grades2019All Students,P.S. 159,All Grades,All Students,310,612.1741943,23.0,7.4193549160000005,52.0,16.77419281,138.0,44.51612854,97.0,31.29032326,235.0,75.80644989
2880,26Q162,2019,2,insufficient,decreased,26Q162All Grades2019All Students,P.S. 162 JOHN GOLDEN,All Grades,All Students,329,607.7841797,31.0,9.422492027,79.0,24.01215744,147.0,44.68085098,72.0,21.8844986,219.0,66.56534576
2881,26Q172,2019,2,insufficient,decreased,26Q172All Grades2019All Students,IRWIN ALTMAN MIDDLE SCHOOL 172,All Grades,All Students,928,610.0819092,99.0,10.66810322,193.0,20.79741287,257.0,27.69396591,379.0,40.84051895,636.0,68.53448486
2882,26Q173,2019,3,insufficient,decreased,26Q173All Grades2019All Students,P.S. 173 FRESH MEADOWS,All Grades,All Students,451,609.7406006,47.0,10.42128563,98.0,21.72949028,179.0,39.68957901,127.0,28.15964508,306.0,67.84922028
2883,26Q178,2019,2,insufficient,decreased,26Q178All Grades2019All Students,P.S./ IS 178 HOLLISWOOD,All Grades,All Students,337,604.0326537999999,50.0,14.83679485,85.0,25.22255135,129.0,38.27893066,73.0,21.66172028,202.0,59.94065094
2884,26Q186,2019,2,sufficient,same,26Q186All Grades2019All Students,P.S. 186 CASTLEWOOD,All Grades,All Students,146,608.6849365,13.0,8.904109955,30.0,20.54794502,74.0,50.68493271,29.0,19.86301422,103.0,70.54794312
2885,26Q188,2019,2,insufficient,decreased,26Q188All Grades2019All Students,P.S. 188 KINGSBURY,All Grades,All Students,314,622.2037964,10.0,3.184713364,33.0,10.50955391,97.0,30.89171982,174.0,55.41401291,271.0,86.30573273
2886,26Q191,2019,1,insufficient,decreased,26Q191All Grades2019All Students,P.S. 191 MAYFLOWER,All Grades,All Students,163,609.5092162999999,9.0,5.5214724539999995,33.0,20.24539948,86.0,52.76073456,35.0,21.47239304,121.0,74.23313141
2887,26Q203,2019,3,insufficient,decreased,26Q203All Grades2019All Students,P.S. 203 OAKLAND GARDENS,All Grades,All Students,416,620.0745239,12.0,2.8846154210000003,49.0,11.77884579,140.0,33.65384674,215.0,51.68269348,355.0,85.33654022
2888,26Q205,2019,1,na,same,26Q205All Grades2019All Students,P.S. 205 ALEXANDER GRAHAM BELL,All Grades,All Students,138,615.7825928,3.0,2.173913002,22.0,15.942029000000002,61.0,44.20289993,52.0,37.68115997,113.0,81.88405609
2889,26Q213,2019,0,insufficient,decreased,26Q213All Grades2019All Students,P.S. 213 THE CARL ULLMAN SCHOOL,All Grades,All Students,166,609.0602417,20.0,12.04819298,34.0,20.48192787,67.0,40.36144638,45.0,27.10843468,112.0,67.46987915
2890,26Q216,2019,1,insufficient,decreased,26Q216All Grades2019All Students,J.H.S. 216 GEORGE J. RYAN,All Grades,All Students,1454,614.6499022999999,102.0,7.01513052,248.0,17.05639648,392.0,26.96010971,712.0,48.96836472,1104.0,75.92847443
2891,26Q221,2019,2,insufficient,decreased,26Q221All Grades2019All Students,P.S. 221 THE NORTH HILLS SCHOOL,All Grades,All Students,296,611.1317749,21.0,7.0945944789999995,59.0,19.93243217,132.0,44.59459305,84.0,28.37837791,216.0,72.97297668
2892,26Q266,2019,3,insufficient,decreased,26Q266All Grades2019All Students,P.S./I.S. 266,All Grades,All Students,379,607.6517334,32.0,8.443271637,113.0,29.8153038,128.0,33.77308655,106.0,27.96833801,234.0,61.74142456
2893,27Q042,2019,3,sufficient,same,27Q042All Grades2019All Students,P.S./M.S 042 R. VERNAM,All Grades,All Students,352,587.5426025,165.0,46.875,106.0,30.11363602,68.0,19.31818199,13.0,3.693181753,81.0,23.01136398
2894,27Q043,2019,0,insufficient,same,27Q043All Grades2019All Students,P.S. 043,All Grades,All Students,516,589.366272,226.0,43.79845047,163.0,31.58914757,90.0,17.441860199999997,37.0,7.170542717000001,127.0,24.61240387
2895,27Q045,2019,5,insufficient,same,27Q045All Grades2019All Students,P.S. 045 CLARENCE WITHERSPOON,All Grades,All Students,121,593.6694336,37.0,30.57851219,49.0,40.49586868,28.0,23.1404953,7.0,5.785123825,35.0,28.92561913
2896,27Q047,2019,1,insufficient,same,27Q047All Grades2019All Students,P.S. 047 CHRIS GALAS,All Grades,All Students,135,604.6518555,14.0,10.37036991,47.0,34.81481552,47.0,34.81481552,27.0,20.0,74.0,54.81481552
2897,27Q053,2019,2,sufficient,decreased,27Q053All Grades2019All Students,M.S. 053 BRIAN PICCOLO,All Grades,All Students,216,579.5324097,141.0,65.27777863,51.0,23.61111069,20.0,9.259259224,4.0,1.851851821,24.0,11.11111069
2898,27Q056,2019,1,insufficient,same,27Q056All Grades2019All Students,P.S. 056 HARRY EICHLER,All Grades,All Students,260,602.9653931,46.0,17.69230843,72.0,27.69230843,101.0,38.84615326,41.0,15.76923084,142.0,54.61538315
2899,27Q060,2019,0,sufficient,increased,27Q060All Grades2019All Students,P.S. 060 WOODHAVEN,All Grades,All Students,516,604.9147339,68.0,13.17829418,148.0,28.68217087,197.0,38.17829514,103.0,19.96124077,300.0,58.139534
2900,27Q062,2019,1,insufficient,same,27Q062All Grades2019All Students,P. S. 62 - CHESTER PARK SCHOOL,All Grades,All Students,410,603.5878296,65.0,15.85365868,114.0,27.80487823,165.0,40.24390411,66.0,16.09756088,231.0,56.341465
2901,27Q063,2019,2,insufficient,decreased,27Q063All Grades2019All Students,P.S. 063 OLD SOUTH,All Grades,All Students,562,599.1121216,136.0,24.19928741,171.0,30.42704582,193.0,34.34163666,62.0,11.0320282,255.0,45.37366486
2902,27Q064,2019,1,insufficient,decreased,27Q064All Grades2019All Students,P.S. 064 JOSEPH P. ADDABBO,All Grades,All Students,296,603.2297363,56.0,18.91891861,76.0,25.67567635,116.0,39.18918991,48.0,16.21621704,164.0,55.40540695
2903,27Q065,2019,1,insufficient,decreased,27Q065All Grades2019All Students,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,All Students,216,605.4074097,34.0,15.74074078,59.0,27.31481552,78.0,36.11111069,45.0,20.83333397,123.0,56.94444275
2904,27Q066,2019,1,insufficient,same,27Q066All Grades2019All Students,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,All Students,221,602.2579346,35.0,15.83710384,69.0,31.22171974,86.0,38.91402817,31.0,14.0271492,117.0,52.94117737
2905,27Q090,2019,1,insufficient,same,27Q090All Grades2019All Students,P.S. 090 HORACE MANN,All Grades,All Students,362,599.7265014999999,75.0,20.7182312,113.0,31.21546936,131.0,36.18784714,43.0,11.87845325,174.0,48.06629944
2906,27Q096,2019,1,na,same,27Q096All Grades2019All Students,P.S. 096,All Grades,All Students,137,604.7955933,17.0,12.40875912,37.0,27.00729942,58.0,42.33576584,25.0,18.24817467,83.0,60.58394241
2907,27Q097,2019,3,sufficient,decreased,27Q097All Grades2019All Students,P.S. 097 FOREST PARK,All Grades,All Students,307,601.9902344,62.0,20.19544029,89.0,28.99022865,111.0,36.156353,45.0,14.65798092,156.0,50.81433105
2908,27Q100,2019,1,insufficient,same,27Q100All Grades2019All Students,P.S. 100 GLEN MORRIS,All Grades,All Students,393,602.6081542999999,70.0,17.81170464,118.0,30.02544594,146.0,37.15012741,59.0,15.01272297,205.0,52.16284943
2909,27Q104,2019,0,insufficient,decreased,27Q104All Grades2019All Students,P.S. 104 THE BAYS WATER,All Grades,All Students,308,593.0844116000001,94.0,30.51947975,120.0,38.9610405,78.0,25.32467461,16.0,5.194805145,94.0,30.51947975
2910,27Q105,2019,0,insufficient,same,27Q105All Grades2019All Students,P.S. 105 THE BAY SCHOOL,All Grades,All Students,536,587.4533691,247.0,46.08208847,177.0,33.02238846,83.0,15.485075,29.0,5.410447597999999,112.0,20.89552307
2911,27Q106,2019,3,insufficient,same,27Q106All Grades2019All Students,LIGHTHOUSE ELEMENTARY SCHOOL,All Grades,All Students,90,588.8444214,35.0,38.88888931,36.0,40.0,16.0,17.77777863,3.0,3.333333254,19.0,21.11111069
2912,27Q108,2019,1,sufficient,same,27Q108All Grades2019All Students,P.S. 108 CAPTAIN VINCENT G. FOWLER,All Grades,All Students,717,606.8772583,100.0,13.94700146,191.0,26.63877296,247.0,34.44909286,179.0,24.96513176,426.0,59.41422653
2913,27Q114,2019,0,insufficient,same,27Q114All Grades2019All Students,P.S./M.S. 114 BELLE HARBOR,All Grades,All Students,368,612.7255249,21.0,5.706521511,63.0,17.11956596,159.0,43.20652008,125.0,33.96739197,284.0,77.17391205
2914,27Q123,2019,1,insufficient,same,27Q123All Grades2019All Students,P.S. 123,All Grades,All Students,311,597.0900268999999,84.0,27.00964546,100.0,32.15434265,102.0,32.79742813,25.0,8.038585663,127.0,40.83601379
2915,27Q124,2019,1,sufficient,same,27Q124All Grades2019All Students,P.S. 124 OSMOND A CHURCH,All Grades,All Students,766,602.2976685,136.0,17.75457001,252.0,32.89817047,230.0,30.0261097,148.0,19.32114792,378.0,49.34725952
2916,27Q137,2019,3,insufficient,decreased,27Q137All Grades2019All Students,M.S. 137 AMERICA'S SCHOOL OF HEROES,All Grades,All Students,1853,603.1689453,344.0,18.56448936,529.0,28.54829979,531.0,28.65623283,449.0,24.230976100000003,980.0,52.88721085
2917,27Q146,2019,1,insufficient,decreased,27Q146All Grades2019All Students,P.S. 146 HOWARD BEACH,All Grades,All Students,415,606.7783203,53.0,12.77108479,93.0,22.40963936,163.0,39.27710724,106.0,25.54216957,269.0,64.8192749
2918,27Q155,2019,0,sufficient,same,27Q155All Grades2019All Students,P.S. 155,All Grades,All Students,226,606.6858521,24.0,10.61946869,60.0,26.54867172,101.0,44.69026566,41.0,18.14159203,142.0,62.83185959
2919,27Q183,2019,1,insufficient,same,27Q183All Grades2019All Students,P.S. 183 DR. RICHARD R. GREEN,All Grades,All Students,286,588.9020996,127.0,44.40559387,101.0,35.31468582,41.0,14.33566475,17.0,5.944056034,58.0,20.27972031
2920,27Q197,2019,4,insufficient,decreased,27Q197All Grades2019All Students,P.S. 197 THE OCEAN SCHOOL,All Grades,All Students,231,594.1601562999999,64.0,27.70562744,98.0,42.42424393,53.0,22.94372368,16.0,6.92640686,69.0,29.87013054
2921,27Q202,2019,2,insufficient,same,27Q202All Grades2019All Students,J.H.S. 202 ROBERT H. GODDARD,All Grades,All Students,1070,601.1616821,243.0,22.71027946,316.0,29.53271103,290.0,27.10280418,221.0,20.65420532,511.0,47.7570076
2922,27Q207,2019,5,insufficient,decreased,27Q207All Grades2019All Students,P.S. 207 ROCKWOOD PARK,All Grades,All Students,358,601.4329834,63.0,17.59776497,116.0,32.40223312,127.0,35.47486115,52.0,14.52513981,179.0,50.0
2923,27Q210,2019,3,sufficient,increased,27Q210All Grades2019All Students,J.H.S. 210 ELIZABETH BLACKWELL,All Grades,All Students,1768,596.7697754,527.0,29.80769157,519.0,29.35520363,414.0,23.41629028,308.0,17.42081451,722.0,40.83710479999999
2924,27Q223,2019,0,insufficient,same,27Q223All Grades2019All Students,P.S. 223 LYNDON B. JOHNSON,All Grades,All Students,245,592.5959472999999,84.0,34.285713200000004,90.0,36.73469543,55.0,22.44898033,16.0,6.530612468999999,71.0,28.97959137
2925,27Q226,2019,3,insufficient,same,27Q226All Grades2019All Students,J.H.S. 226 VIRGIL I. GRISSOM,All Grades,All Students,884,593.9309692,314.0,35.52036285,280.0,31.67420769,160.0,18.09954834,130.0,14.70588207,290.0,32.80543137
2926,27Q232,2019,2,insufficient,decreased,27Q232All Grades2019All Students,P.S. 232 LINDENWOOD,All Grades,All Students,624,606.8525391,82.0,13.14102554,161.0,25.80128288,212.0,33.9743576,169.0,27.08333397,381.0,61.05769348
2927,27Q253,2019,2,insufficient,same,27Q253All Grades2019All Students,P.S. 253,All Grades,All Students,279,587.8422852000001,124.0,44.44444275,86.0,30.82437325,55.0,19.71326256,14.0,5.017920971000001,69.0,24.7311821
